===============================================================================
                                     CVXPY                                     
                                     v1.4.2                                    
===============================================================================
(CVXPY) May 13 07:33:51 PM: Your problem has 1000 variables, 1 constraints, and 0 parameters.
(CVXPY) May 13 07:33:51 PM: It is compliant with the following grammars: DCP, DQCP
(CVXPY) May 13 07:33:51 PM: (If you need to solve this problem multiple times, but with different data, consider using parameters.)
(CVXPY) May 13 07:33:51 PM: CVXPY will first compile your problem; then, it will invoke a numerical solver to obtain a solution.
(CVXPY) May 13 07:33:51 PM: Your problem is compiled with the CPP canonicalization backend.
-------------------------------------------------------------------------------
                                  Compilation                                  
-------------------------------------------------------------------------------
(CVXPY) May 13 07:33:51 PM: Compiling problem (target solver=PDLP).
(CVXPY) May 13 07:33:51 PM: Reduction chain: FlipObjective -> Dcp2Cone -> CvxAttr2Constr -> ConeMatrixStuffing -> PDLP
(CVXPY) May 13 07:33:51 PM: Applying reduction FlipObjective
(CVXPY) May 13 07:33:51 PM: Applying reduction Dcp2Cone
(CVXPY) May 13 07:33:51 PM: Applying reduction CvxAttr2Constr
(CVXPY) May 13 07:33:51 PM: Applying reduction ConeMatrixStuffing
(CVXPY) May 13 07:33:51 PM: Applying reduction PDLP
(CVXPY) May 13 07:33:51 PM: Finished problem compilation (took 6.096e-02 seconds).
-------------------------------------------------------------------------------
                                Numerical solver                               
-------------------------------------------------------------------------------
(CVXPY) May 13 07:33:51 PM: Invoking solver PDLP  to obtain a solution.
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
Problem stats before presolving and rescaling:
There are 1000 variables, 1500 constraints, and 3497 constraint matrix nonzeros.
Absolute values of nonzero constraint matrix elements: largest=1.000000, smallest=0.010000, avg=0.853886
Constraint matrix, infinity norm: max(row & col)=1.000000, min_col=1.000000, min_row=0.990000
Constraint bounds statistics (max absolute value per row): largest=1.000000, smallest=1.000000, avg=0.333333, l2_norm=22.360680
Absolute values of objective vector elements: largest=4.000000, smallest=1.000000, avg=0.504000, l2_norm=22.759613
Gaps between variable upper and lower bounds: #finite=0 of 1000, largest=0.000000, smallest=0.000000, avg=nan
Problem stats after presolving and rescaling:
There are 999 variables, 500 constraints, and 2496 constraint matrix nonzeros.
Absolute values of nonzero constraint matrix elements: largest=0.667416, smallest=0.018193, avg=0.421576
Constraint matrix, infinity norm: max(row & col)=0.667416, min_col=0.630777, min_row=0.178121
Constraint bounds statistics (max absolute value per row): largest=0.782700, smallest=0.212971, avg=0.772354, l2_norm=17.279439
Absolute values of objective vector elements: largest=30.431328, smallest=0.840962, avg=0.451364, l2_norm=35.792304
Gaps between variable upper and lower bounds: #finite=0 of 999, largest=0.000000, smallest=0.000000, avg=nan
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
136384 137610.0    3.5 |    0.0146867    0.0307389   -0.0306861 |     0.343090     0.730345     -1411.58 |     -23705.5     -22294.0 |      34481.4      1001.12
136448 137674.0    3.5 |    0.0141464    0.0307122   -0.0307825 |     0.330470     0.729710     -1416.59 |     -23717.4     -22300.8 |      34498.7      1001.43
136512 137738.0    3.5 |    0.0136030    0.0306852   -0.0308780 |     0.317776     0.729069     -1421.57 |     -23729.4     -22307.9 |      34516.2      1001.74
136576 137802.0    3.5 |    0.0130342    0.0306570   -0.0309754 |     0.304487     0.728399     -1426.67 |     -23742.0     -22315.3 |      34534.5      1002.07
136640 137866.0    3.5 |    0.0124444    0.0306276   -0.0310751 |     0.290709     0.727700     -1431.92 |     -23755.1     -22323.2 |      34553.7      1002.42
136704 137930.0    3.5 |    0.0119223    0.0306020   -0.0311599 |     0.278512     0.727091     -1436.40 |     -23766.5     -22330.1 |      34570.3      1002.73
136768 137994.0    3.5 |    0.0113965    0.0305759   -0.0312439 |     0.266231     0.726472     -1440.85 |     -23778.1     -22337.3 |      34587.3      1003.05
136832 138058.0    3.5 |    0.0108470    0.0305487   -0.0313296 |     0.253393     0.725826     -1445.42 |     -23790.2     -22344.8 |      34605.0      1003.38
136896 138122.0    3.5 |    0.0103054    0.0305203   -0.0314170 |     0.240740     0.725151     -1450.11 |     -23802.9     -22352.8 |      34623.5      1003.74
136960 138186.0    3.5 |   0.00977495    0.0304957   -0.0314905 |     0.228349     0.724565     -1454.06 |     -23813.9     -22359.9 |      34639.5      1004.05
137024 138250.0    3.5 |   0.00926073    0.0304702   -0.0315644 |     0.216337     0.723960     -1458.07 |     -23825.3     -22367.2 |      34656.0      1004.38
137088 138314.0    3.5 |   0.00872365    0.0304436   -0.0316397 |     0.203790     0.723329     -1462.17 |     -23837.1     -22375.0 |      34673.4      1004.72
137152 138378.0    3.5 |   0.00817926    0.0304167   -0.0317133 |     0.191073     0.722688     -1466.21 |     -23849.2     -22382.9 |      34690.9      1005.08
137216 138442.0    3.5 |   0.00769894    0.0303929   -0.0317763 |     0.179853     0.722123     -1469.68 |     -23859.8     -22390.1 |      34706.4      1005.40
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
137280 138506.0    3.5 |   0.00719717    0.0303680   -0.0318402 |     0.168131     0.721533     -1473.23 |     -23870.8     -22397.6 |      34722.5      1005.73
137344 138570.0    3.5 |   0.00667285    0.0303421   -0.0319045 |     0.155882     0.720916     -1476.83 |     -23882.4     -22405.6 |      34739.4      1006.09
137408 138634.0    3.5 |   0.00616064    0.0303167   -0.0319649 |     0.143917     0.720314     -1480.24 |     -23893.7     -22413.5 |      34755.9      1006.44
137472 138698.0    3.5 |   0.00569516    0.0302937   -0.0320180 |     0.133043     0.719766     -1483.26 |     -23904.0     -22420.8 |      34770.9      1006.76
137536 138762.0    3.5 |   0.00520880    0.0302696   -0.0320711 |     0.121681     0.719193     -1486.31 |     -23914.8     -22428.4 |      34786.6      1007.10
137600 138826.0    3.5 |   0.00470116    0.0302444   -0.0321242 |     0.109822     0.718595     -1489.39 |     -23926.0     -22436.6 |      34803.0      1007.46
137664 138890.0    3.5 |   0.00421618    0.0302203   -0.0321728 |    0.0984928     0.718023     -1492.24 |     -23936.7     -22444.4 |      34818.6      1007.81
137728 138954.0    3.5 |   0.00376581    0.0301979   -0.0322157 |    0.0879719     0.717492     -1494.79 |     -23946.6     -22451.9 |      34833.1      1008.14
137792 139018.0    3.5 |   0.00329584    0.0301746   -0.0322583 |    0.0769931     0.716936     -1497.36 |     -23957.0     -22459.7 |      34848.3      1008.49
137856 139082.0    3.5 |   0.00280604    0.0301502   -0.0323005 |    0.0655509     0.716357     -1499.93 |     -23967.9     -22468.0 |      34864.1      1008.86
137920 139146.0    3.5 |   0.00234587    0.0301272   -0.0323377 |    0.0548012     0.715811     -1502.25 |     -23978.1     -22475.8 |      34879.0      1009.21
137984 139210.0    3.5 |   0.00191285    0.0301056   -0.0323706 |    0.0446855     0.715296     -1504.33 |     -23987.7     -22483.4 |      34893.0      1009.54
138048 139274.0    3.5 |   0.00146282    0.0300829   -0.0324029 |    0.0341726     0.714759     -1506.41 |     -23997.7     -22491.3 |      34907.7      1009.90
138112 139338.0    3.5 |  0.000998076    0.0300593   -0.0324339 |    0.0233157     0.714197     -1508.47 |     -24008.2     -22499.7 |      34923.0      1010.27
138176 139402.0    3.5 |  0.000585553    0.0300376   -0.0324599 |    0.0136789     0.713683     -1510.24 |     -24017.8     -22507.6 |      34936.9      1010.62
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
138240 139466.0    3.5 |  0.000265190    0.0300166   -0.0324831 |   0.00619501     0.713184     -1511.87 |     -24027.1     -22515.2 |      34950.5      1010.96
138304 139530.0    3.5 |  0.000404751    0.0299947   -0.0325049 |   0.00945527     0.712663     -1513.46 |     -24036.8     -22523.3 |      34964.6      1011.32
138368 139594.0    3.5 |  0.000819885    0.0299718   -0.0325250 |    0.0191531     0.712119     -1515.00 |     -24046.9     -22531.9 |      34979.4      1011.70
138432 139658.0    3.5 |   0.00121510    0.0299514   -0.0325407 |    0.0283857     0.711633     -1516.28 |     -24055.9     -22539.6 |      34992.5      1012.05
138496 139722.0    3.5 |   0.00161505    0.0299310   -0.0325540 |    0.0377286     0.711150     -1517.45 |     -24064.8     -22547.4 |      35005.6      1012.39
138560 139786.0    3.5 |   0.00203454    0.0299098   -0.0325654 |    0.0475281     0.710645     -1518.55 |     -24074.2     -22555.6 |      35019.2      1012.76
138624 139850.0    3.5 |   0.00246990    0.0298876   -0.0325747 |    0.0576985     0.710119     -1519.59 |     -24083.9     -22564.3 |      35033.4      1013.15
138688 139914.0    3.5 |   0.00285646    0.0298682   -0.0325805 |    0.0667288     0.709657     -1520.38 |     -24092.4     -22572.0 |      35045.8      1013.49
138752 139978.0    3.5 |   0.00324474    0.0298486   -0.0325840 |    0.0757994     0.709190     -1521.08 |     -24101.0     -22579.9 |      35058.4      1013.84
138816 140042.0    3.5 |   0.00364921    0.0298281   -0.0325852 |    0.0852481     0.708704     -1521.71 |     -24110.0     -22588.3 |      35071.4      1014.21
138880 140106.0    3.5 |   0.00404443    0.0298067   -0.0325837 |    0.0944806     0.708197     -1522.22 |     -24119.3     -22597.1 |      35085.0      1014.60
138944 140170.0    3.5 |   0.00443336    0.0297883   -0.0325800 |     0.103566     0.707759     -1522.56 |     -24127.3     -22604.7 |      35096.7      1014.94
139008 140234.0    3.5 |   0.00480546    0.0297694   -0.0325739 |     0.112259     0.707309     -1522.80 |     -24135.5     -22612.7 |      35108.7      1015.30
139072 140298.0    3.5 |   0.00519291    0.0297496   -0.0325649 |     0.121310     0.706839     -1522.94 |     -24144.1     -22621.2 |      35121.2      1015.67
139136 140362.0    3.5 |   0.00565347    0.0297291   -0.0325527 |     0.132069     0.706351     -1522.94 |     -24152.9     -22630.0 |      35134.1      1016.07
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
139200 140426.0    3.5 |   0.00593734    0.0297116   -0.0325400 |     0.138700     0.705935     -1522.85 |     -24160.5     -22637.7 |      35145.2      1016.41
139264 140490.0    3.6 |   0.00629338    0.0296933   -0.0325243 |     0.147018     0.705502     -1522.63 |     -24168.4     -22645.8 |      35156.7      1016.77
139328 140554.0    3.6 |   0.00666383    0.0296743   -0.0325053 |     0.155672     0.705049     -1522.28 |     -24176.6     -22654.3 |      35168.6      1017.15
139392 140618.0    3.6 |   0.00698121    0.0296546   -0.0324827 |     0.163086     0.704582     -1521.79 |     -24185.0     -22663.2 |      35181.0      1017.55
139456 140682.0    3.6 |   0.00737101    0.0296377   -0.0324610 |     0.172192     0.704181     -1521.26 |     -24192.2     -22670.9 |      35191.4      1017.89
139520 140746.0    3.6 |   0.00770777    0.0296203   -0.0324360 |     0.180059     0.703767     -1520.59 |     -24199.6     -22679.0 |      35202.3      1018.25
139584 140810.0    3.6 |   0.00805767    0.0296021   -0.0324074 |     0.188233     0.703335     -1519.77 |     -24207.4     -22687.6 |      35213.6      1018.63
139648 140874.0    3.6 |   0.00847732    0.0295832   -0.0323744 |     0.198036     0.702884     -1518.78 |     -24215.4     -22696.6 |      35225.2      1019.03
139712 140938.0    3.6 |   0.00872966    0.0295670   -0.0323439 |     0.203931     0.702502     -1517.82 |     -24222.2     -22704.4 |      35235.2      1019.38
139776 141002.0    3.6 |   0.00904865    0.0295503   -0.0323098 |     0.211383     0.702104     -1516.71 |     -24229.3     -22712.5 |      35245.5      1019.74
139840 141066.0    3.6 |   0.00937991    0.0295329   -0.0322715 |     0.219121     0.701690     -1515.43 |     -24236.6     -22721.1 |      35256.2      1020.12
139904 141130.0    3.6 |   0.00970447    0.0295150   -0.0322290 |     0.226703     0.701264     -1513.96 |     -24244.1     -22730.1 |      35267.1      1020.52
139968 141194.0    3.6 |    0.0100113    0.0294995   -0.0321899 |     0.233871     0.700897     -1512.59 |     -24250.5     -22737.9 |      35276.5      1020.87
140032 141258.0    3.6 |    0.0103137    0.0294834   -0.0321467 |     0.240934     0.700515     -1511.03 |     -24257.2     -22746.1 |      35286.3      1021.23
140096 141322.0    3.6 |    0.0106275    0.0294667   -0.0320987 |     0.248265     0.700117     -1509.28 |     -24264.1     -22754.8 |      35296.4      1021.62
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
140160 141386.0    3.6 |    0.0109428    0.0294498   -0.0320473 |     0.255631     0.699715     -1507.37 |     -24271.1     -22763.7 |      35306.5      1022.01
140224 141450.0    3.6 |    0.0112195    0.0294349   -0.0319994 |     0.262095     0.699361     -1505.57 |     -24277.2     -22771.6 |      35315.4      1022.37
140288 141514.0    3.6 |    0.0115067    0.0294194   -0.0319468 |     0.268804     0.698993     -1503.56 |     -24283.5     -22780.0 |      35324.7      1022.74
140352 141578.0    3.6 |    0.0118042    0.0294032   -0.0318891 |     0.275755     0.698609     -1501.33 |     -24290.1     -22788.8 |      35334.3      1023.13
140416 141642.0    3.6 |    0.0120954    0.0293873   -0.0318293 |     0.282557     0.698231     -1499.00 |     -24296.5     -22797.5 |      35343.7      1023.52
140480 141706.0    3.6 |    0.0123555    0.0293731   -0.0317729 |     0.288632     0.697893     -1496.78 |     -24302.3     -22805.5 |      35352.1      1023.87
140544 141770.0    3.6 |    0.0126249    0.0293582   -0.0317115 |     0.294925     0.697540     -1494.35 |     -24308.2     -22813.9 |      35360.7      1024.25
140608 141834.0    3.6 |    0.0129037    0.0293428   -0.0316446 |     0.301439     0.697173     -1491.67 |     -24314.4     -22822.7 |      35369.7      1024.64
140672 141898.0    3.6 |    0.0131727    0.0293278   -0.0315765 |     0.307724     0.696817     -1488.92 |     -24320.3     -22831.4 |      35378.4      1025.03
140736 141962.0    3.6 |    0.0134159    0.0293142   -0.0315119 |     0.313405     0.696494     -1486.29 |     -24325.7     -22839.4 |      35386.2      1025.38
140800 142026.0    3.6 |    0.0136676    0.0293000   -0.0314419 |     0.319284     0.696157     -1483.43 |     -24331.2     -22847.8 |      35394.3      1025.76
140864 142090.0    3.6 |    0.0139278    0.0292853   -0.0313659 |     0.325363     0.695806     -1480.30 |     -24337.0     -22856.7 |      35402.7      1026.15
140928 142154.0    3.6 |    0.0141750    0.0292712   -0.0312901 |     0.331138     0.695471     -1477.16 |     -24342.4     -22865.3 |      35410.7      1026.53
140992 142218.0    3.6 |    0.0144022    0.0292581   -0.0312172 |     0.336445     0.695161     -1474.13 |     -24347.5     -22873.3 |      35418.0      1026.89
141056 142282.0    3.6 |    0.0146370    0.0292445   -0.0311384 |     0.341931     0.694839     -1470.83 |     -24352.6     -22881.8 |      35425.6      1027.27
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
141120 142346.0    3.6 |    0.0148794    0.0292304   -0.0310532 |     0.347592     0.694504     -1467.25 |     -24358.0     -22890.7 |      35433.4      1027.67
141184 142410.0    3.6 |    0.0151055    0.0292172   -0.0309701 |     0.352874     0.694189     -1463.74 |     -24363.0     -22899.2 |      35440.7      1028.04
141248 142474.0    3.6 |    0.0153158    0.0292048   -0.0308892 |     0.357788     0.693894     -1460.32 |     -24367.6     -22907.3 |      35447.5      1028.40
141312 142538.0    3.6 |    0.0155328    0.0291918   -0.0308021 |     0.362858     0.693587     -1456.61 |     -24372.4     -22915.8 |      35454.5      1028.78
141376 142602.0    3.6 |    0.0157564    0.0291784   -0.0307082 |     0.368081     0.693268     -1452.59 |     -24377.3     -22924.7 |      35461.7      1029.18
141440 142666.0    3.6 |    0.0159649    0.0291658   -0.0306168 |     0.372950     0.692968     -1448.67 |     -24381.9     -22933.3 |      35468.4      1029.56
141504 142730.0    3.6 |    0.0161577    0.0291540   -0.0305284 |     0.377455     0.692688     -1444.86 |     -24386.2     -22941.3 |      35474.6      1029.92
141568 142794.0    3.6 |    0.0163563    0.0291418   -0.0304334 |     0.382095     0.692397     -1440.76 |     -24390.6     -22949.8 |      35481.0      1030.29
141632 142858.0    3.6 |    0.0165607    0.0291290   -0.0303313 |     0.386868     0.692095     -1436.33 |     -24395.1     -22958.8 |      35487.6      1030.69
141696 142922.0    3.6 |    0.0167490    0.0291172   -0.0302331 |     0.391268     0.691813     -1432.06 |     -24399.2     -22967.2 |      35493.6      1031.07
141760 142986.0    3.6 |    0.0169250    0.0291060   -0.0301371 |     0.395381     0.691547     -1427.88 |     -24403.1     -22975.2 |      35499.3      1031.43
141824 143050.0    3.6 |    0.0171060    0.0290944   -0.0300342 |     0.399608     0.691271     -1423.38 |     -24407.1     -22983.7 |      35505.2      1031.80
141888 143114.0    3.6 |    0.0172917    0.0290823   -0.0299239 |     0.403946     0.690984     -1418.54 |     -24411.2     -22992.7 |      35511.1      1032.20
141952 143178.0    3.6 |    0.0174598    0.0290712   -0.0298191 |     0.407874     0.690720     -1413.93 |     -24414.9     -23001.0 |      35516.6      1032.57
142016 143242.0    3.6 |    0.0176195    0.0290606   -0.0297156 |     0.411604     0.690468     -1409.37 |     -24418.5     -23009.1 |      35521.7      1032.93
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
142080 143306.0    3.6 |    0.0177832    0.0290495   -0.0296047 |     0.415428     0.690205     -1404.47 |     -24422.1     -23017.6 |      35527.0      1033.31
142144 143370.0    3.6 |    0.0179507    0.0290380   -0.0294860 |     0.419340     0.689933     -1399.21 |     -24425.8     -23026.6 |      35532.4      1033.71
142208 143434.0    3.6 |    0.0181015    0.0290276   -0.0293740 |     0.422863     0.689683     -1394.24 |     -24429.1     -23034.9 |      35537.3      1034.08
142272 143498.0    3.6 |    0.0182442    0.0290175   -0.0292633 |     0.426198     0.689444     -1389.31 |     -24432.3     -23042.9 |      35541.9      1034.44
142336 143562.0    3.6 |    0.0183901    0.0290070   -0.0291450 |     0.429605     0.689196     -1384.04 |     -24435.5     -23051.4 |      35546.6      1034.81
142400 143626.0    3.6 |    0.0185390    0.0289962   -0.0290186 |     0.433083     0.688939     -1378.39 |     -24438.8     -23060.4 |      35551.4      1035.21
142464 143690.0    3.6 |    0.0186696    0.0289865   -0.0289017 |     0.436135     0.688708     -1373.15 |     -24441.7     -23068.5 |      35555.6      1035.57
142528 143754.0    3.6 |    0.0187963    0.0289769   -0.0287835 |     0.439094     0.688481     -1367.85 |     -24444.4     -23076.6 |      35559.7      1035.93
142592 143818.0    3.6 |    0.0189253    0.0289670   -0.0286573 |     0.442108     0.688245     -1362.18 |     -24447.3     -23085.1 |      35563.9      1036.31
142656 143882.0    3.6 |    0.0190555    0.0289568   -0.0285224 |     0.445148     0.688001     -1356.11 |     -24450.2     -23094.1 |      35568.1      1036.71
142720 143946.0    3.6 |    0.0191693    0.0289477   -0.0284002 |     0.447809     0.687786     -1350.59 |     -24452.7     -23102.1 |      35571.7      1037.07
142784 144010.0    3.6 |    0.0192794    0.0289387   -0.0282750 |     0.450381     0.687572     -1344.94 |     -24455.1     -23110.2 |      35575.3      1037.43
142848 144074.0    3.6 |    0.0193910    0.0289293   -0.0281415 |     0.452986     0.687350     -1338.90 |     -24457.6     -23118.7 |      35578.9      1037.81
142912 144138.0    3.6 |    0.0195017    0.0289196   -0.0279992 |     0.455572     0.687120     -1332.44 |     -24460.1     -23127.6 |      35582.5      1038.20
142976 144202.0    3.6 |    0.0195995    0.0289112   -0.0278712 |     0.457857     0.686919     -1326.63 |     -24462.2     -23135.5 |      35585.6      1038.56
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
143040 144266.0    3.6 |    0.0196929    0.0289027   -0.0277394 |     0.460040     0.686717     -1320.64 |     -24464.2     -23143.6 |      35588.6      1038.91
143104 144330.0    3.6 |    0.0197870    0.0288939   -0.0275990 |     0.462237     0.686508     -1314.25 |     -24466.3     -23152.1 |      35591.7      1039.29
143168 144394.0    3.6 |    0.0198753    0.0288848   -0.0274495 |     0.464301     0.686292     -1307.43 |     -24468.4     -23161.0 |      35594.7      1039.69
143232 144458.0    3.6 |    0.0199597    0.0288769   -0.0273163 |     0.466273     0.686104     -1301.35 |     -24470.1     -23168.8 |      35597.2      1040.04
143296 144522.0    3.7 |    0.0200367    0.0288689   -0.0271781 |     0.468071     0.685915     -1295.03 |     -24471.8     -23176.8 |      35599.7      1040.39
143360 144586.0    3.7 |    0.0201134    0.0288607   -0.0270311 |     0.469863     0.685718     -1288.29 |     -24473.5     -23185.2 |      35602.2      1040.77
143424 144650.0    3.7 |    0.0201794    0.0288521   -0.0268745 |     0.471404     0.685516     -1281.12 |     -24475.2     -23194.1 |      35604.7      1041.16
143488 144714.0    3.7 |    0.0202522    0.0288448   -0.0267361 |     0.473105     0.685341     -1274.76 |     -24476.6     -23201.8 |      35606.7      1041.51
143552 144778.0    3.7 |    0.0203127    0.0288373   -0.0265920 |     0.474519     0.685163     -1268.14 |     -24477.9     -23209.8 |      35608.7      1041.86
143616 144842.0    3.7 |    0.0203722    0.0288296   -0.0264387 |     0.475908     0.684980     -1261.08 |     -24479.2     -23218.1 |      35610.6      1042.23
143680 144906.0    3.7 |    0.0204263    0.0288216   -0.0262758 |     0.477171     0.684790     -1253.58 |     -24480.5     -23226.9 |      35612.4      1042.62
143744 144970.0    3.7 |    0.0204773    0.0288147   -0.0261308 |     0.478363     0.684626     -1246.89 |     -24481.5     -23234.6 |      35614.0      1042.97
143808 145034.0    3.7 |    0.0205215    0.0288077   -0.0259812 |     0.479397     0.684460     -1239.98 |     -24482.5     -23242.5 |      35615.4      1043.32
143872 145098.0    3.7 |    0.0205639    0.0288005   -0.0258222 |     0.480386     0.684289     -1232.63 |     -24483.4     -23250.8 |      35616.8      1043.69
143936 145162.0    3.7 |    0.0206086    0.0287931   -0.0256532 |     0.481431     0.684112     -1224.81 |     -24484.3     -23259.5 |      35618.1      1044.07
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
144000 145226.0    3.7 |    0.0206351    0.0287866   -0.0255024 |     0.482050     0.683959     -1217.82 |     -24485.0     -23267.2 |      35619.1      1044.41
144064 145290.0    3.7 |    0.0206635    0.0287801   -0.0253463 |     0.482714     0.683803     -1210.58 |     -24485.7     -23275.1 |      35620.0      1044.76
144128 145354.0    3.7 |    0.0206893    0.0287733   -0.0251806 |     0.483315     0.683643     -1202.89 |     -24486.2     -23283.3 |      35620.9      1045.13
144192 145418.0    3.7 |    0.0207668    0.0287663   -0.0250050 |     0.485126     0.683476     -1194.73 |     -24486.7     -23292.0 |      35621.6      1045.52
144256 145482.0    3.7 |    0.0207272    0.0287604   -0.0248518 |     0.484201     0.683337     -1187.60 |     -24487.1     -23299.5 |      35622.1      1045.85
144320 145546.0    3.7 |    0.0207398    0.0287544   -0.0246899 |     0.484496     0.683192     -1180.07 |     -24487.3     -23307.3 |      35622.5      1046.20
144384 145610.0    3.7 |    0.0207489    0.0287481   -0.0245181 |     0.484709     0.683043     -1172.06 |     -24487.5     -23315.5 |      35622.8      1046.56
144448 145674.0    3.7 |    0.0207622    0.0287416   -0.0243382 |     0.485019     0.682890     -1163.67 |     -24487.7     -23324.0 |      35623.0      1046.94
144512 145738.0    3.7 |    0.0207545    0.0287361   -0.0241795 |     0.484840     0.682759     -1156.26 |     -24487.7     -23331.4 |      35623.0      1047.27
144576 145802.0    3.7 |    0.0207515    0.0287304   -0.0240112 |     0.484769     0.682623     -1148.40 |     -24487.6     -23339.2 |      35623.0      1047.62
144640 145866.0    3.7 |    0.0207442    0.0287245   -0.0238328 |     0.484598     0.682483     -1140.06 |     -24487.4     -23347.4 |      35622.7      1047.98
144704 145930.0    3.7 |    0.0207321    0.0287186   -0.0236492 |     0.484316     0.682343     -1131.47 |     -24487.2     -23355.7 |      35622.4      1048.35
144768 145994.0    3.7 |    0.0207180    0.0287135   -0.0234858 |     0.483986     0.682222     -1123.82 |     -24486.9     -23363.1 |      35621.9      1048.68
144832 146058.0    3.7 |    0.0206995    0.0287082   -0.0233126 |     0.483554     0.682096     -1115.70 |     -24486.5     -23370.8 |      35621.3      1049.02
144896 146122.0    3.7 |    0.0206759    0.0287027   -0.0231292 |     0.483004     0.681966     -1107.10 |     -24485.9     -23378.8 |      35620.6      1049.38
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
144960 146186.0    3.7 |    0.0206475    0.0286973   -0.0229420 |     0.482340     0.681837     -1098.31 |     -24485.3     -23387.0 |      35619.7      1049.75
145024 146250.0    3.7 |    0.0206188    0.0286926   -0.0227735 |     0.481670     0.681724     -1090.39 |     -24484.7     -23394.3 |      35618.8      1050.07
145088 146314.0    3.7 |    0.0205850    0.0286877   -0.0225951 |     0.480880     0.681608     -1082.01 |     -24483.9     -23401.9 |      35617.7      1050.41
145152 146378.0    3.7 |    0.0205454    0.0286826   -0.0224061 |     0.479955     0.681487     -1073.12 |     -24483.1     -23410.0 |      35616.4      1050.77
145216 146442.0    3.7 |    0.0205012    0.0286776   -0.0222147 |     0.478921     0.681368     -1064.11 |     -24482.1     -23418.0 |      35615.0      1051.12
145280 146506.0    3.7 |    0.0204581    0.0286732   -0.0220414 |     0.477914     0.681264     -1055.95 |     -24481.1     -23425.2 |      35613.7      1051.45
145344 146570.0    3.7 |    0.0204091    0.0286686   -0.0218580 |     0.476771     0.681155     -1047.30 |     -24480.1     -23432.8 |      35612.1      1051.78
145408 146634.0    3.7 |    0.0203536    0.0286639   -0.0216638 |     0.475475     0.681044     -1038.14 |     -24478.8     -23440.7 |      35610.3      1052.13
145472 146698.0    3.7 |    0.0202938    0.0286593   -0.0214676 |     0.474077     0.680934     -1028.88 |     -24477.5     -23448.6 |      35608.4      1052.49
145536 146762.0    3.7 |    0.0202366    0.0286552   -0.0212902 |     0.472741     0.680838     -1020.50 |     -24476.3     -23455.8 |      35606.6      1052.80
145600 146826.0    3.7 |    0.0201729    0.0286510   -0.0211025 |     0.471253     0.680738     -1011.63 |     -24474.9     -23463.2 |      35604.6      1053.14
145664 146890.0    3.7 |    0.0201020    0.0286467   -0.0209039 |     0.469597     0.680635     -1002.25 |     -24473.3     -23471.0 |      35602.3      1053.49
145728 146954.0    3.7 |    0.0200265    0.0286425   -0.0207031 |     0.467832     0.680534     -992.745 |     -24471.6     -23478.9 |      35599.9      1053.83
145792 147018.0    3.7 |    0.0199557    0.0286387   -0.0205222 |     0.466178     0.680445     -984.184 |     -24470.1     -23485.9 |      35597.6      1054.15
145856 147082.0    3.7 |    0.0198777    0.0286348   -0.0203310 |     0.464357     0.680353     -975.127 |     -24468.3     -23493.2 |      35595.1      1054.47
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
145920 147146.0    3.7 |    0.0197920    0.0286309   -0.0201288 |     0.462354     0.680258     -965.543 |     -24466.5     -23500.9 |      35592.4      1054.81
145984 147210.0    3.7 |    0.0197020    0.0286269   -0.0199242 |     0.460251     0.680165     -955.847 |     -24464.5     -23508.6 |      35589.5      1055.16
146048 147274.0    3.7 |    0.0196171    0.0286235   -0.0197384 |     0.458269     0.680083     -947.031 |     -24462.6     -23515.6 |      35586.7      1055.47
